temperature,humidity,airflow,openness,Q
12,6.679522961,43,27.17,564.8960587
12,6.699084687,43,27.17,572.4732301
12.02,6.713367909,43,27.17,579.9817879
11.98,6.671507092,43,26.52,582.2711804
12.02,6.699121647,43,26.48,581.9574198
12,6.684857856,43,25.78,581.6981204
11.97,6.673270056,43,25.1,585.5813097
12.01,6.687537826,43,24.64,582.9090758
12.06,6.711654551,43,24.28,577.4370186
12.05,6.690231252,43,23.5,577.1454803
12.02,6.664399087,43,23.5,571.5925861
12.05,6.680418198,43,23.5,565.4778078
12.04,6.686664079,43,23.5,563.040563
12.14,6.748430098,43,23.5,556.3154898
12.09,6.683941491,43,23.5,563.7684565
12.04,6.675074645,43,23.5,562.9839845
11.96,6.651085131,43,23.5,564.93777
11.99,6.665295913,43,24.28,560.9811279
11.98,6.653748666,43,24.28,563.768648
11.98,6.654636563,43,24.28,566.0832496
12.05,6.679526118,43,25.09,564.4740033
12.11,6.702707855,43,25.09,555.3734973
12.06,6.661664018,43,25.09,559.6123619
12.03,6.657262933,43,25.09,567.110623
11.95,6.629813829,43,25.09,568.9994938
11.98,6.671507092,43,25.87,566.8816084
11.97,6.665283867,43,25.87,566.8948812
12.06,6.699156172,43,25.87,561.8834741
12.06,6.692907169,43,26.48,562.5800191
12.03,6.661717165,43,26.48,572.1264803
12.05,6.667037256,43,26.48,569.1095957
12.02,6.648374584,43,26.48,571.0949504
12.05,6.670605451,43,25.78,573.0793768
12.08,6.677700767,43,25.78,574.2816454
12.11,6.691959858,43,25.09,571.8490032
12.06,6.657200964,43,24.3,572.4866854
12.05,6.650088879,43,24.3,579.8949844
12.05,6.656332912,43,23.5,574.4803772
12.08,6.678594609,43,22.69,569.9542756
12.05,6.651872876,43,22.69,565.2557356
12.04,6.634960674,43,22.69,560.1063521
12,6.625289996,43,22.69,558.9796869
12.03,6.654590424,43,23.5,558.3984931
12.03,6.654590424,43,24.22,558.3609696
11.99,6.626203685,43,24.28,560.5541578
11.94,6.609454189,43,25.09,560.0101918
11.95,6.622725329,43,25.87,560.0896986
12,6.642181227,43,26.48,559.0863121
11.94,6.616537712,43,26.48,571.7565403
11.96,6.63069129,43,26.48,575.6895645
11.99,6.640418478,43,26.48,578.3255261
11.94,6.618308617,43,26.48,580.4522641
11.94,6.633361719,43,25.78,579.2496761
11.93,6.628937489,43,25.09,581.4747909
11.88,6.601564304,43,24.41,583.0410036
11.89,6.624504914,43,24.39,585.0192903
11.92,6.628053129,43,23.58,583.5546444
12.02,6.675972847,43,22.8,573.3215053
12.01,6.64394304,43,22.8,571.77229
11.92,6.591798328,43,22.8,567.6096709
11.88,6.578635548,43,22.8,562.3306437
11.91,6.602423253,43,22.8,559.3123538
11.93,6.604161239,43,23.58,560.1962643
11.94,6.607683333,43,24.39,559.5874214
11.94,6.613881372,43,25.17,559.9880876
11.94,6.61033962,43,25.17,560.3647494
11.93,6.607700584,43,25.87,568.0929181
12.02,6.659947754,43,25.87,565.7202304
11.98,6.613795874,43,25.87,572.4831518
11.98,6.617347028,43,25.87,571.4169583
11.97,6.607611861,43,25.87,573.9834589
11.94,6.5908607,43,25.87,577.4759005
12.03,6.653699592,43,25.87,568.4780581
12.03,6.639446635,43,25.17,566.9475382
12.03,6.619849874,43,25.17,568.2276033
12.02,6.615437892,43,25.17,569.5999328
12.02,6.620778743,43,25.17,567.2632622
12.03,6.613614797,43,24.48,568.49541
12.04,6.640308907,43,24.48,566.2811606
12.03,6.634992718,43,24.48,570.1518589
12.06,6.643812182,43,24.48,569.1862296
12.03,6.604707758,43,23.79,566.8114709
12.05,6.63224947,43,23.78,564.7212397
12.03,6.633211169,43,23.78,566.8289473
11.99,6.597776027,43,23.78,569.5637527
11.99,6.622650087,43,23.78,566.8745296
11.95,6.605004779,43,23.78,571.6643516
11.94,6.61299593,43,23.78,575.4110547
11.92,6.6200944,43,23.78,575.7196049
11.94,6.630705237,43,22.99,578.1126052
11.88,6.608619643,43,23,571.9525583
11.88,6.617439039,43,23,567.2906175
11.88,6.638606599,43,23,569.8049691
11.88,6.637724589,43,23.78,571.4274838
11.94,6.667012436,43,23.78,568.8908057
11.87,6.616548894,43,24.59,570.4472066
11.84,6.611227114,43,24.58,572.5582219
11.88,6.633314575,43,24.59,567.9705114
11.82,6.592741654,43,25.38,568.0229023
11.79,6.593572619,43,26.06,568.8097869
11.88,6.638606599,43,26.07,568.2663795
11.85,6.624444679,43,26.07,575.5087662
11.82,6.613823821,43,26.07,581.6981247
11.87,6.639465275,43,26.07,576.9338258
11.86,6.642081253,43,26.07,583.4734419
11.83,6.622636965,43,26.07,586.429618
11.8,6.62429644,43,26.07,588.4462026
11.79,6.606722746,43,25.48,586.3774877
11.82,6.64281411,43,25.48,584.2610211
11.82,6.618216117,43,24.8,586.4618685
11.85,6.63676808,43,24.8,584.641641
11.85,6.629726077,43,24.08,585.1708313
11.85,6.625324906,43,24.1,584.7587865
11.88,6.650955,43,23.29,581.7839491
11.95,6.676779179,43,23.29,576.5721282
11.94,6.657271068,43,22.5,568.3868802
11.94,6.655499943,43,22.51,558.7762766
11.96,6.662612671,43,22.49,563.6620075
11.89,6.621857262,43,23.38,568.1034203
11.88,6.635078573,43,23.88,565.5729983
11.82,6.609431586,43,24.19,564.8838278
11.79,6.611106244,43,24.98,566.2242171
11.82,6.634907403,43,25.69,566.2440371
11.82,6.630514873,43,25.69,571.3449822
11.83,6.642855957,43,26.27,574.8285862
11.88,6.66683223,43,26.27,580.1426564
11.93,6.681150982,43,26.27,582.0891188
11.91,6.652795835,43,25.69,581.7401795
11.9,6.633343336,43,24.88,581.3724523
11.85,6.621804013,43,24.19,582.8136466
11.85,6.642929962,43,24.19,587.6472213
11.8,6.628683082,43,23.38,589.5860827
11.79,6.626887343,43,22.6,584.5582301
11.76,6.61536986,43,22.6,578.2370562
11.79,6.622503625,43,22.6,569.6048764
11.8,6.63921127,43,22.6,568.0050903
11.81,6.640135188,43,23.38,568.5477666
11.8,6.633947132,43,24.19,570.7277268
11.85,6.651732859,43,24.19,567.4616038
11.84,6.641135189,43,24.97,568.1972783
11.79,6.5962026,43,25,572.0054435
11.81,6.623454651,43,25.69,574.067349
11.83,6.627911359,43,25.69,572.0712863
11.82,6.630514873,43,25.69,575.0625238
11.81,6.619943071,43,25.69,579.0413618
11.82,6.626122405,43,25.69,576.3872195
11.85,6.629726077,43,25.69,574.2446853
11.86,6.638557846,43,25.69,578.1277933
11.82,6.621729998,43,25.69,579.9289274
11.84,6.638496126,43,25.69,579.0068353
11.83,6.636702213,43,25.69,579.8618889
11.85,6.651732859,43,25.69,578.2358651
11.88,6.668596416,43,25.69,575.3018723
11.85,6.653493469,43,24.99,577.595871
11.79,6.618996694,43,24.98,580.6849523
11.79,6.641792442,43,24.98,581.9673781
11.75,6.62319317,43,24.97,583.9735421
11.74,6.632750804,43,25,584.4795334
11.76,6.657371747,43,24.97,586.2229595
11.71,6.635164519,43,24.99,586.2027455
11.71,6.643013947,43,24.28,588.8773663
11.68,6.627964659,43,24.28,587.8566012
11.67,6.6383221,43,24.28,584.541469
11.68,6.661041565,43,24.28,581.2084553
11.68,6.665394049,43,24.3,583.3722115
11.68,6.676710788,43,24.28,589.8413685
11.65,6.678969173,43,24.28,587.618447
11.62,6.667315651,43,24.3,588.6602563
11.65,6.685050932,43,24.28,586.2987473
11.65,6.684182102,43,24.28,592.5639386
11.61,6.670655613,43,24.28,590.2772368
11.59,6.67904322,43,24.28,589.5884094
11.58,6.67717021,43,24.29,591.1106691
11.59,6.685100879,43,24.28,592.0135269
11.58,6.689277554,43,24.28,592.4422351
11.56,6.68033092,43,24.28,590.5457386
11.59,6.697216546,43,24.28,586.7318071
11.59,6.704139994,43,24.28,589.2797205
11.59,6.711063595,43,24.28,587.2130267
11.53,6.680721803,43,24.28,590.2798854
11.59,6.713659985,43,24.28,587.3476124
11.56,6.698468261,43,24.28,590.1010881
11.56,6.692422364,43,24.29,594.951707
11.54,6.673982445,43,25.09,596.0671425
11.52,6.663330998,43,25.09,592.160519
11.58,6.705709696,43,25.09,589.087995
11.59,6.711063595,43,25.09,589.8422191
11.56,6.691558674,43,25.09,591.2948973
11.62,6.728882879,43,25.09,592.0729987
11.56,6.689831301,43,25.78,591.0432392
11.53,6.665207175,43,25.78,592.4039656
11.52,6.675389804,43,25.78,593.2812126
11.51,6.659732513,43,25.78,591.6785774
11.52,6.662469673,43,25.78,589.843084
11.48,6.645510045,43,25.78,592.7829745
11.47,6.638486214,43,25.78,592.4471828
11.45,6.624457036,43,26.37,592.4349133
11.5,6.665597504,43,26.36,592.7975346
11.51,6.658011024,43,26.37,600.4206375
11.55,6.676724682,43,25.69,599.0214488
11.59,6.669524278,43,25.69,596.2627252
11.62,6.69072712,43,25.09,594.4140596
11.65,6.700690281,43,24.28,590.8875519
11.59,6.646160824,43,23.67,598.0716612
11.57,6.657148364,43,23.5,594.4614649
11.56,6.644059376,43,22.69,593.7219889
11.53,6.645384043,43,22.69,587.7143365
11.5,6.613990183,43,22.69,586.7672875
11.45,6.613313172,43,22.69,583.7997618
11.48,6.630048448,43,23.5,581.7469659
11.45,6.615884798,43,23.5,582.8520832
11.48,6.630907405,43,24.28,579.675819
11.45,6.620170888,43,25.09,583.2446905
11.45,6.609027176,43,25.88,583.5700008
11.49,6.627613001,43,25.88,587.2321521
11.45,6.59959819,43,25.89,594.0348017
11.45,6.605598421,43,25.9,594.2520791
11.48,6.627471589,43,25.88,591.4323668
11.48,6.627471589,43,25.88,591.4323668
11.49,6.631910626,43,25.88,592.2721452
11.49,6.628472521,43,25.88,592.6450148
11.42,6.593193868,43,25.88,595.3720232
11.36,6.58122561,43,26.48,596.4546903
11.34,6.580918426,43,26.48,602.810505
11.33,6.578209269,43,26.48,607.0168188
11.31,6.576188703,43,25.78,607.3909993
11.32,6.593345627,43,25.78,606.6464299
11.32,6.592495834,43,25.09,607.1977941
11.3,6.590451028,43,25.09,608.756421
11.32,6.598444434,43,24.39,606.3447552
11.33,6.596916804,43,24.39,607.3751344
11.34,6.608148044,43,23.58,605.2876731
11.35,6.612578918,43,23.58,601.5598746
11.34,6.614104838,43,23.58,601.8442216
11.38,6.638686773,43,22.8,603.1637839
11.34,6.600489476,43,22.8,598.0970181
11.31,6.588926726,43,22.8,593.9031699
11.35,6.615133546,43,23.58,588.1789572
11.36,6.626385858,43,24.39,588.9068194
11.31,6.609308636,43,25.17,587.5166198
11.3,6.598089057,43,25.58,589.3521738
11.34,6.624316747,43,25.98,589.9902881
11.36,6.629794442,43,26.59,594.4844418
11.37,6.641061176,43,26.59,599.4054326
11.34,6.613253861,43,26.58,602.8113421
11.34,6.619210751,43,26.59,604.1262517
11.41,6.662305882,43,25.89,601.2000642
11.45,6.681039671,43,25.29,602.7024024
11.38,6.616501609,43,24.67,608.749882
11.42,6.64709169,43,24.59,606.1278939
11.41,6.650335148,43,23.78,606.2005848
11.42,6.642813747,43,23,604.3917039
11.42,6.652225298,43,23,592.6658349
11.42,6.645380506,43,23,591.0455525
11.45,6.65274708,43,23,585.1971276
11.45,6.65274708,43,23.78,589.9987989
11.44,6.640582039,43,23.78,587.6009481
11.44,6.649149271,43,24.59,585.9901662
11.4,6.626228919,43,25.36,583.6852898
11.45,6.660462989,43,25.38,583.6430889
11.45,6.668179087,43,25.98,585.2166463
11.42,6.635113598,43,26.68,588.4191303
11.42,6.64709169,43,26.68,598.1058764
11.42,6.649658484,43,26.68,607.0427857
11.42,6.650514086,43,25.98,607.9735764
11.38,6.629300551,43,25.38,610.8848422
11.39,6.643990813,43,24.59,607.2880453
11.41,6.669146507,43,24.08,609.2375231
11.39,6.654237613,43,23.78,608.153664
11.36,6.640020416,43,23,602.0627478
11.37,6.652999853,43,23,591.9752819
11.42,6.688162902,43,23,586.3955279
11.41,6.673421973,43,23.73,590.3880522
11.42,6.670193586,43,23.78,588.7396433
11.4,6.651862085,43,24.59,588.3146291
11.45,6.686184052,43,25.36,582.1561641
11.48,6.690181155,43,25.38,585.6541215
11.46,6.676936447,43,26.07,588.4276678
11.42,6.656503369,43,26.07,593.1069193
11.43,6.666101417,43,26.07,593.4034694
11.41,6.639219874,43,26.07,599.8369159
11.42,6.652225298,43,26.07,599.9635535
11.4,6.642463014,43,26.07,598.1502795
11.4,6.649298674,43,26.07,597.1934542
11.37,6.649588756,43,26.07,599.3664814
11.36,6.659621129,43,26.07,599.3758995
11.33,6.636886632,43,26.07,600.3026162
11.3,6.655804612,43,26.07,600.4537191
11.31,6.668763425,43,26.07,598.1725407
11.3,6.666839675,43,26.07,601.4590921
11.31,6.687451539,43,26.07,601.6402042
11.31,6.695946503,43,26.07,600.925798
11.36,6.72865946,43,26.07,598.9098228
11.39,6.750744691,43,26.68,600.2708994
11.38,6.745368081,43,26.68,608.8618609
11.36,6.74741323,43,26.68,612.1876162
11.36,6.741446,43,26.07,613.9408388
11.36,6.75849553,43,25.29,614.3057038
11.35,6.775264965,43,24.68,615.3684368
11.32,6.77100282,43,23.9,616.7082165
11.28,6.763885942,43,23.9,613.6880763
11.24,6.759290332,43,23.09,611.9594226
11.24,6.788046851,43,23.09,603.495951
11.24,6.799042685,43,23.09,600.6608846
11.28,6.833429788,43,23.66,596.3607033
11.24,6.815114212,43,23.87,603.1329586
11.24,6.817651897,43,24.68,603.2933228
11.24,6.838800065,43,24.68,604.2408976
11.26,6.865774203,43,25.49,601.2230303
11.3,6.89781603,43,26.19,598.409993
11.29,6.899132552,43,26.19,605.7464137
11.22,6.860041168,43,26.19,613.883626
11.22,6.859196279,43,26.77,612.8964409
11.24,6.885331043,43,26.77,619.9647704
11.21,6.858815213,43,26.77,621.8267556
11.19,6.860573964,43,26.07,623.4313257
11.17,6.866524885,43,25.38,624.9974663
11.16,6.859390825,43,25.38,621.9669282
11.21,6.900189898,43,24.68,623.1453299
11.16,6.876221844,43,23.78,627.0807071
11.16,6.888004094,43,23.78,623.3163371
11.16,6.873697134,43,23.78,621.0091516
11.16,6.881271326,43,23.78,617.9210527
11.12,6.868683767,43,23.78,621.0298639
11.15,6.889266977,43,22.99,611.3570689
11.13,6.880018486,43,23.75,606.3499799
11.1,6.885445693,43,24.5,605.3197392
11.09,6.876632445,43,24.59,606.7150233
11.08,6.887918509,43,25.38,605.8637976
11.08,6.899638732,43,26.07,608.5947761
11.07,6.895003487,43,26.77,613.5194413
11.12,6.929960099,43,26.77,621.6127539
11.12,6.934157545,43,26.77,623.5563125
11.11,6.937889692,43,26.77,625.1892292
11.12,6.955145616,43,26.07,627.1463809
11.1,6.941613461,43,25.78,631.3383231
11.07,6.92261269,43,25.38,631.1527263
11.17,6.987811633,43,24.59,623.2395463
11.22,7.020611224,43,23.78,622.394767
11.19,6.998890813,43,23.78,624.0169624
11.18,6.979018465,43,23,622.0436696
11.15,6.967494316,43,23,610.9985901
11.2,7.001903893,43,23,608.4560014
11.21,7.008296399,43,23.78,605.6112864
11.22,7.024837859,43,24.59,606.4232174
11.2,7.019631529,43,25.38,611.0876111
11.21,7.039552859,43,25.38,603.404662
11.19,7.021668323,43,26.07,608.6975788
11.19,7.027573873,43,26.77,612.5552068
11.19,7.024199259,43,26.77,615.9801636
11.19,7.026730216,43,26.77,621.7337131
11.19,7.030104856,43,26.77,624.1796936
11.16,7.008376648,43,26.07,625.6907388
11.15,7.014608338,43,25.38,627.5060026
11.15,7.027229364,43,24.59,627.9267374
11.08,6.985879518,43,23.78,630.7925147
11.13,7.02451588,43,23.78,624.1004542
11.07,6.990391013,43,23,626.1111283
11.1,7.0053383,43,23,613.7593523
11.08,7.000953151,43,23,611.4373409
11.1,7.007015444,43,23.78,608.119289
11.07,6.992901602,43,24.59,612.1912245
11.07,7.001270376,43,25.38,607.9070154
11.07,7.004617948,43,26.07,608.1077091
11.08,7.015190024,43,26.88,611.8060455
11.07,7.009639373,43,26.88,625.3549634
11.06,7.012456201,43,26.88,627.6231946
11.07,7.027214991,43,26.88,629.7118
11.07,7.01717166,43,26.19,628.8379736
11.06,7.01161984,43,26.19,632.8295687
11.1,7.039721536,43,25.58,628.9329552
11.07,7.015497803,43,24.88,631.3170265
11.04,7.008045167,43,24.88,632.5011085
11.04,7.013056642,43,24.1,629.231662
11.07,7.040606598,43,24.1,625.0860969
11.08,7.044503261,43,24.1,622.8021964
11.07,7.030562839,43,23.29,622.2210374
11.01,6.997256679,43,23.29,620.8969574
11.01,7.0105937,43,23.26,618.343736
10.97,6.993420384,43,24.07,616.9854148
10.98,7.004781428,43,24.88,615.1199759
11.01,7.020596837,43,25.67,612.8701772
11.01,7.023931287,43,26.39,614.3299353
11.01,7.029766659,43,26.39,618.5923813
11.01,7.025598525,43,26.94,620.575783
11.06,7.063478433,43,27.08,621.5627038
11.07,7.069065655,43,27.08,630.5106162
11.08,7.06125491,43,26.39,632.2203018
11.05,7.051207856,43,25.67,632.6332565
11.04,7.043127169,43,25.67,633.2626731
11.04,7.051480604,43,24.88,633.9218022
11.06,7.060132459,43,24.1,632.3441634
11.08,7.069631068,43,24.1,627.3848857
11.04,7.051480604,43,23.29,622.4532101
11.01,7.036435788,43,23.29,616.805789
10.98,7.017260243,43,24.09,616.1765181
11.01,7.048107104,43,24.84,611.9260779
11.01,7.048107104,43,25.69,608.8444023
11.01,7.057277727,43,26.39,608.4058325
11.04,7.064011172,43,26.38,614.1835131
11.05,7.070434359,43,27.08,620.7829639
11.05,7.060402993,43,27.08,627.3749466
11.03,7.051749464,43,27.08,629.6076976
10.96,7.016964308,43,27.08,637.2801661
11.01,7.044772398,43,26.39,631.657591
11.03,7.059262754,43,25.78,631.2138306
11.07,7.080784838,43,25.12,631.5812398
11.07,7.070739797,43,25.09,631.7987255
11.08,7.072143959,43,24.28,631.2451958
11.07,7.077436456,43,23.7,627.6463504
11.1,7.089206449,43,23.5,621.6695068
11.13,7.105194465,43,23.5,616.2763335
11.1,7.086690079,43,23.5,615.6876177
11.16,7.114477373,43,24.28,606.5597332
11.14,7.108288179,43,24.29,611.736776
11.1,7.08501251,43,25.09,611.1803087
11.12,7.10042146,43,25.09,608.4936277
11.1,7.09088404,43,25.87,613.5042196
11.13,7.111918615,43,25.88,610.9956982
11.12,7.106301086,43,26.59,615.7077774
11.13,7.109397042,43,26.59,620.3990127
11.13,7.112759144,43,26.59,623.1353023
11.13,7.115280743,43,26.59,622.8619013
11.16,7.132164308,43,26.59,619.6802336
11.1,7.102627428,43,26.59,624.225734
11.13,7.118642908,43,26.59,625.9120227
11.16,7.127110796,43,25.87,619.8469979
11.14,7.13520378,43,25.87,619.3765933
11.12,7.123940623,43,25.87,620.3410715
11.1,7.117726715,43,25.87,621.2311666
11.1,7.116887846,43,25.87,620.8495545
11.08,7.104813371,43,25.87,623.4492809
11.13,7.148063382,43,25.33,620.1283683
11.1,7.134504549,43,25.29,624.3423712
11.07,7.112596253,43,25.29,624.3295591
11.04,7.104947839,43,25.29,623.5434108
11.11,7.15777069,43,24.59,618.0283742
11.11,7.153573049,43,24.59,621.1706171
11.07,7.11594501,43,24.59,623.9385755
11.08,7.128270425,43,24.59,625.0123465
11.07,7.12180542,43,23.78,623.2449344
11.07,7.124317058,43,23.78,622.2164418
11.08,7.131621576,43,23.78,618.7126238
11.11,7.156091627,43,23.78,618.8607827
11.1,7.14373274,43,23.78,618.8418621
11.07,7.123479844,43,23.78,622.3575144
11.1,7.133665636,43,23.78,617.7308851
11.1,7.147927462,43,23.78,615.489048
11.08,7.133297165,43,23.78,616.7838741
11.07,7.122642631,43,23.78,620.9789571
11.1,7.142054867,43,23.78,620.7482739
11.07,7.11594501,43,23.78,624.2757177
11.06,7.117855494,43,23.78,617.8339763
11.07,7.139387308,43,24.58,617.3678492
11.11,7.161968387,43,24.59,618.291569
11.06,7.125385367,43,24.58,622.3341996
11.07,7.140224565,43,24.57,620.0282141
11.07,7.134363811,43,24.59,617.9504134
11.08,7.144188709,43,24.59,618.8621816
11.1,7.156317073,43,24.58,618.7235615
11.08,7.136648369,43,25.38,620.5586264
11.12,7.156702389,43,25.38,616.7634522
11.11,7.151894008,43,25.38,617.9024901
11.07,7.119293802,43,25.75,621.48277
11.07,7.12766594,43,26.19,617.5407708
11.04,7.127507055,43,26.19,617.0463867
11.07,7.146085428,43,26.19,619.0169857
11.13,7.174964509,43,26.19,616.9218961
11.09,7.145639431,43,26.19,621.3509633
11.08,7.143350884,43,26.17,618.1858042
11.1,7.158834,43,26.77,617.0536069
11.09,7.1481546,43,26.77,619.9756422
11.11,7.160289301,43,26.77,623.7969017
11.16,7.186915884,43,26.77,622.7989877
11.16,7.186915884,43,26.07,623.0837631
11.15,7.176195727,43,26.07,624.7162428
11.16,7.184388678,43,25.49,623.6398348
11.22,7.205791098,43,25.49,623.8609172
11.25,7.222017325,43,24.8,620.3051411
11.13,7.134613681,43,24.8,630.1902737
11.07,7.104224516,43,23.99,627.3900359
11.05,7.113071232,43,23.99,625.3796135
11.03,7.113530733,43,23.99,623.3784014
11.05,7.129793152,43,23.99,619.5034088
11.1,7.161350947,43,23.99,618.9870199
11.11,7.167845257,43,23.99,619.2374709
11.1,7.165545903,43,23.99,618.0553057
11.06,7.139608951,43,23.99,618.5183456
11.07,7.146922703,43,23.99,617.505296
11.06,7.138772252,43,23.99,620.2224605
11.07,7.143573616,43,23.99,619.0051501
11.04,7.130013734,43,23.99,619.7039451
11.04,7.135027153,43,23.99,619.1604079
11.04,7.140040651,43,23.99,621.9897063
11.04,7.130013734,43,23.99,620.2552548
11.05,7.1456798,43,23.99,619.1414776
11.07,7.156970177,43,24.77,615.0223721
11.06,7.15550666,43,24.77,620.0926114
11.08,7.163459287,43,24.77,620.6283474
11.05,7.152369155,43,24.77,621.1313939
11.03,7.138580651,43,24.77,620.1318827
11.02,7.1379535,43,24.77,619.1018293
11.03,7.138580651,43,25.58,620.8290757
11.06,7.158016898,43,25.58,617.5049552
11.07,7.167855304,43,25.58,615.4360871
11.08,7.177703517,43,25.58,616.6434549
11.08,7.176865604,43,26.27,621.9959569
11.08,7.165972928,43,26.27,621.6367562
11.12,7.188627391,43,26.27,618.0806857
11.07,7.162831352,43,26.27,622.1973118
11.14,7.209233562,43,26.27,615.6265805
11.16,7.21303153,43,26.27,615.8750139
11.21,7.238991509,43,26.27,609.6755837
11.19,7.229272757,43,26.97,617.9867739
11.14,7.189883187,43,26.97,628.0544646
11.14,7.200820209,43,26.19,629.9872876
11.13,7.191778881,43,26.19,629.4279443
11.13,7.190938141,43,25.58,627.5099567
11.13,7.190097404,43,24.8,628.7706674
11.13,7.204390251,43,24.05,627.667994
11.16,7.215558966,43,23.99,621.8764305
11.16,7.218928912,43,23.99,618.5969369
11.15,7.213237864,43,23.99,618.8142069
11.2,7.24764733,43,23.99,616.6420553
11.25,7.27541744,43,23.19,611.0888967
11.25,7.272026687,43,23.21,607.2246768
11.22,7.238779773,43,23.99,606.5637627
11.24,7.243426831,43,24.76,606.2623564
11.27,7.263973876,43,24.77,603.9592709
11.27,7.270764252,43,25.58,601.8014069
11.27,7.256334877,43,26.19,603.2673501
11.27,7.269066644,43,26.88,609.2578016
11.24,7.239191638,43,26.88,620.3572699
11.22,7.221862072,43,26.88,620.5535945
11.19,7.209012633,43,26.88,623.369314
11.19,7.213233385,43,26.19,625.4243412
11.21,7.231383479,43,25.52,626.8747349
11.22,7.240471594,43,25.49,621.21475
11.22,7.243855261,43,24.8,621.5164323
11.22,7.242163423,43,24.8,622.3361395
11.2,7.236665004,43,23.99,622.9532684
11.19,7.228428559,43,23.99,619.0089853
11.23,7.264805774,43,23.99,614.3852051
11.25,7.267788297,43,23.99,614.3867102
11.22,7.246393036,43,23.99,617.1432771
11.16,7.207134259,43,23.18,619.1813714
11.18,7.227792274,43,23.18,610.1030359
11.21,7.247445092,43,23.99,601.0548759
11.25,7.274569748,43,24.41,603.1549816
11.19,7.231805364,43,24.78,607.2257104
11.19,7.230961159,43,25.58,604.5442648
11.21,7.24152756,43,26.27,604.5751401
11.22,7.25231459,43,26.97,613.2143241
11.27,7.269066644,43,26.97,617.2831847
11.25,7.262702304,43,26.97,622.5731992
11.27,7.273310681,43,26.97,622.104562
11.26,7.259098392,43,26.19,624.1558806
11.34,7.316094232,43,25.58,623.9762646
11.33,7.301810908,43,24.77,622.039222
11.33,7.295845032,43,24.78,621.7261289
11.33,7.28391362,43,23.99,622.6944249
11.3,7.269262316,43,23.99,622.2625221
11.27,7.260578742,43,23.21,621.7014051
11.26,7.258250182,43,23.19,610.1762146
11.25,7.25846404,43,23.21,604.357937
11.27,7.271613059,43,23.99,601.233991
11.27,7.284345445,43,24.8,602.3020519
11.26,7.26503593,43,25.58,601.0265522
11.24,7.259521082,43,26.27,603.1963463
11.23,7.255493976,43,26.93,608.8857649
11.24,7.25613275,43,26.97,619.5160775
11.24,7.262062355,43,26.97,624.676933
11.25,7.25507347,43,26.97,624.7394214
11.26,7.263339479,43,26.27,625.2920507
11.27,7.270764252,43,25.69,624.1464044
11.33,7.30862919,43,24.88,621.2998514
11.26,7.259946605,43,24.11,625.5978919
11.21,7.228847509,43,24.1,622.6923217
11.22,7.238779773,43,24.1,621.6767921
11.21,7.244063632,43,23.29,618.7356215
11.23,7.254647463,43,23.29,609.3396077
11.21,7.236455479,43,23.29,606.0815984
11.19,7.23687064,43,24.19,606.8883411
11.19,7.23687064,43,24.19,605.3110596
11.16,7.230724007,43,24.97,606.5404841
11.21,7.266043775,43,25.78,603.3346761
11.22,7.263312057,43,26.38,605.6381689
11.18,7.23960338,43,26.39,611.1150005
11.18,7.241290717,43,26.39,616.1944528
11.14,7.219329882,43,27.08,620.1202398
11.13,7.222047017,43,27.08,624.199679
11.16,7.235779183,43,27.08,626.5923377
11.16,7.23662172,43,26.39,626.3714125
11.2,7.268768266,43,25.69,626.5171025
11.16,7.233251585,43,25.09,628.5832304
11.13,7.21447971,43,24.31,631.7717918
11.16,7.235779183,43,24.28,630.1849653
11.19,7.252911217,43,23.5,621.1860281
11.21,7.267734619,43,23.5,614.4263938
11.22,7.26838794,43,23.5,614.4946942
11.19,7.252066956,43,23.5,613.7534021
11.24,7.290864881,43,23.5,611.2544429
11.25,7.282199055,43,23.5,609.1915828
11.25,7.278808229,43,24.26,609.5592606
11.26,7.28200094,43,24.28,610.8960683
11.22,7.263312057,43,24.28,610.0695147
11.21,7.257589692,43,24.28,611.2081123
11.2,7.256095534,43,25.09,611.0047656
11.25,7.297458224,43,25.09,602.518728
11.27,7.303869436,43,25.89,607.8317379
11.27,7.304718333,43,25.9,605.9873891
11.26,7.305753491,43,25.9,609.3818039
11.26,7.291332085,43,26.48,611.1020768
11.22,7.27769394,43,26.48,620.1093628
11.23,7.286816574,43,26.48,618.4993667
11.25,7.295762725,43,26.48,619.2103262
11.22,7.276847928,43,26.48,624.2547103
11.25,7.300001491,43,25.78,620.5360427
11.24,7.290864881,43,25.1,619.0709234
11.25,7.304240315,43,25.09,618.4814117
11.25,7.306783637,43,24.29,620.8392527
11.22,7.282770055,43,24.28,623.9474586
11.16,7.253472938,43,23.51,625.7547328
11.07,7.207212364,43,23.5,624.0152793
11.01,7.182358376,43,23.5,621.4000186
11.04,7.21190958,43,23.5,616.230338
11.01,7.187362636,43,23.5,617.713658
10.98,7.177032827,43,24.28,617.1769899
10.94,7.158570109,43,24.28,617.0474096
10.9,7.138493543,43,25.09,620.5474094
10.9,7.148427779,43,25.09,618.423571
10.95,7.178341849,43,25.87,617.1732713
10.97,7.186346087,43,25.87,617.3447491
10.95,7.170034917,43,26.48,619.9115954
10.95,7.164220195,43,26.48,625.0869167
10.96,7.163224506,43,26.48,629.2084545
10.96,7.169874313,43,26.48,626.7561935
11,7.188363638,43,26.48,624.7946989
11.04,7.222774917,43,26.48,625.3854449
11.08,7.238039172,43,26.48,625.9515767
